,X,Y,PID,SSL,PROPERTYNAME,PMPARENTPROPERTYID,PARENTPROPERTYNAME,REPORTINGYEAR,REPORTSTATUS,ADDRESSOFRECORD,OWNEROFRECORD,WARD,POSTALCODE,YEARBUILT,PRIMARYPROPERTYTYPE_SELFSELECT,PRIMARYPROPERTYTYPE_EPACALC,TAXRECORDFLOORAREA,REPORTEDBUILDINGGROSSFLOORAREA,ENERGYSTARSCORE,SITEEUI_KBTU_FT,WEATHERNORMALZEDSITEEUI_KBTUFT,SOURCEEUI_KBTU_FT,WEATHERNORMALZEDSOUREUI_KBTUFT,TOTGHGEMISSIONS_METRICTONSCO2E,TOTGHGEMISSINTENSITY_KGCO2EFT,WATERSCORE_MFPROPERTIES,WATERUSE_ALLWATERSOURCES_KGAL,METEREDAREAS_ENERGY,METEREDAREAS_WATER,NATURALGASUSE_THERMS,FUELOILANDDIESELFUELUSEKBTU,ADDRESSID,XCOORD,YCOORD,GIS_LAST_MOD_DTTM,DISTRCHILLEDWATER_KBTU,DISTRHOTWATER_KBTU,DISTRSTEAM_KBTU,ELECTRICITYUSE_RENEWABLE_KWH,ELECTRICITYUSE_GRID_KWH,NATURALGAS_KBTU_JANUARY,NATURALGAS_KBTU_FEBRUARY,NATURALGAS_KBTU_MARCH,NATURALGAS_KBTU_APRIL,NATURALGAS_KBTU_MAY,NATURALGAS_KBTU_JUNE,NATURALGAS_KBTU_JULY,NATURALGAS_KBTU_AUGUST,NATURALGAS_KBTU_SEPTEMBER,NATURALGAS_KBTU_OCTOBER,NATURALGAS_KBTU_NOVEMBER,NATURALGAS_KBTU_DECEMBER,ELECTRICITYUSE_KBTU_JANUARY,ELECTRICITYUSE_KBTU_FEBRUARY,ELECTRICITYUSE_KBTU_MARCH,ELECTRICITYUSE_KBTU_APRIL,ELECTRICITYUSE_KBTU_MAY,ELECTRICITYUSE_KBTU_JUNE,ELECTRICITYUSE_KBTU_JULY,ELECTRICITYUSE_KBTU_AUGUST,ELECTRICITYUSE_KBTU_SEPTEMBER,ELECTRICITYUSE_KBTU_OCTOBER,ELECTRICITYUSE_KBTU_NOVEMBER,ELECTRICITYUSE_KBTU_DECEMBER,LASTUPDATE
14511,-77.02051336,38.92406534,PM3513332,3057    0092; 3063    0801; 3075    0807,HU Sub Station,,,2011,In Compliance,2440 6TH ST NW,HOWARD UNIVERSITY,1.0,,1950.0,College/University (Campus-Level),College/University (Campus-Level),1095275,3543436.0,,86.3,82.1,288.2,274.3,43301.63,0.0,,0.0,,,0.0,0.0,,398221.3904,139576.0874,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,89620139.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/02/04 00:00:00+00
14512,-77.02051336,38.92406534,PM3513332,3057    0092; 3063    0801; 3064    0837; 3072    0052; 3075    0807; 3080    0073,HU Sub Station,,,2012,In Compliance,2440 6TH ST NW,HOWARD UNIVERSITY,1.0,,1994.0,College/University (Campus-Level),College/University (Campus-Level),1095275,3543436.0,,84.3,79.7,281.4,266.0,42281.61,0.0,,0.0,,,0.0,0.0,,398221.3904,139576.0874,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,87509023.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/02/04 00:00:00+00
14576,-76.99209017,38.9081529,PM3512679,PAR 01410069,Gallaudet University,,,2011,In Compliance,800 FLORIDA AV,GALLAUDET UNIVERSITY,5.0,,1864.0,College/University,College/University,1642951,3015594.0,,95.8,96.2,191.5,190.8,24987.7,0.0,,0.0,Whole Building,,1577341.033,0.0,288964.0,400686.249,137809.504,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,38456256.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
14577,-76.99209017,38.9081529,PM3512679,PAR 01410069,Gallaudet University,,,2012,In Compliance,800 FLORIDA AV,GALLAUDET UNIVERSITY,5.0,,1864.0,College/University,College/University,1642951,3015594.0,,79.8,83.4,154.0,157.7,20220.3,0.0,,0.0,Whole Building,,1392814.908,0.0,288964.0,400686.249,137809.504,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,29689355.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
14578,-76.99691232,38.90755866,PM3512679,PAR 01290070; PAR 01410069,Gallaudet University,,,2013,In Compliance,1251 6TH ST,GALLAUDET UNIVERSITY,5.0,20002,1872.0,College/University,College/University,148080,3015594.0,,77.1,77.3,151.2,151.4,19913.4,6.6,,72384.5,Whole Building,,1259145.053,0.0,288964.0,400268.0066,137743.5135,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,29732553.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
14579,-76.99691232,38.90755866,PM3512679,PAR 01290070; PAR 01410069,Gallaudet University,,,2014,In Compliance,1251 6TH ST,GALLAUDET UNIVERSITY,5.0,20002,1872.0,College/University,College/University,148080,3015594.0,,84.6,84.5,173.6,173.1,23424.8,7.8,,83323.3,Whole Building,,1330096.194,0.0,288964.0,400268.0066,137743.5135,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,35818371.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
14580,-76.99691179,38.90758101,PM3512679,PAR 01290070; PAR 01410069,Gallaudet University,,,2015,In Compliance,1251 6TH ST NE,GALLAUDET UNIVERSITY,5.0,20002,1995.0,College/University,College/University,148080,2199157.0,,114.7,114.7,223.5,221.7,22367.3,10.2,,67243.9,Whole Building,,1342955.312,9331559.6,288964.0,400268.0525,137745.9947,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,31837434.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
14581,-76.99691179,38.90758101,PM3512679,PAR 01290070; PAR 01410069,Gallaudet University,,,2016,In Compliance,1251 6TH ST NE,GALLAUDET UNIVERSITY,5.0,20002,1995.0,College/University,College/University,148080,2199157.0,,117.9,118.5,234.8,233.5,20961.4,9.5,,58177.0,Whole Building,,1426622.694,0.0,288964.0,400268.0525,137745.9947,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,34205015.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
14582,-76.99691179,38.90758101,PM3512679,PAR 01290070; PAR 01410069,Gallaudet University,,,2017,In Compliance,1251 6TH ST NE,GALLAUDET UNIVERSITY,5.0,20002,1872.0,College/University,College/University,148080,2199157.0,,119.2,121.8,234.5,234.9,20573.3,9.4,,59037.9,Whole Building,,1470478.187,0.0,288964.0,400268.0525,137745.9947,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,33719931.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
14583,-76.99690951,38.90757355,PM3512679,PAR 01290070; PAR 01410069,Gallaudet University,3512679.0,Gallaudet University,2018,In Compliance,1251 6TH ST NE,GALLAUDET UNIVERSITY,5.0,20002,1872.0,College/University,College/University,148080,2293900.0,,120.2,120.0,217.2,215.7,19771.3,8.6,,64364.9,Whole Property,Whole Building,1542290.574,2110020.0,288964.0,400268.2504,137745.1666,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,34978945.8,18596430.0,15359200.7,17326960.6,12323959.1,10357030.9,9671199.0,9147669.7,7102880.1,9032119.0,11741719.2,15809080.1,17760809.1,8378368.6,7723451.2,8072746.9,8331219.3,11318407.2,11209075.3,12405418.2,12839936.6,12309334.1,10508496.7,8215796.2,8035927.2,2022/05/04 00:00:00+00
14584,-76.99690951,38.90757355,PM3512679,PAR 01290070; PAR 01410069,Gallaudet University,3512679.0,Gallaudet University,2019,In Compliance,1251 6TH ST NE,GALLAUDET UNIVERSITY,5.0,20002,1872.0,College/University,College/University,148080,2293900.0,,118.2,119.2,214.2,213.1,19436.7,8.5,,66686.8,Whole Property,,1531616.635,0.0,288964.0,400268.2504,137745.1666,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,34607439.9,20721174.0,16948229.7,16895519.8,11627869.9,10367241.1,8739020.0,7917169.7,8422899.9,8758838.9,9859499.7,15549401.1,17354799.7,7939091.6,7730654.2,8444111.5,9464491.8,10762871.4,11136605.3,12454955.8,12356581.1,11651345.5,10277581.0,7909051.5,7953258.8,2022/05/04 00:00:00+00
14585,-76.99691758,38.90760889,PM3512679,PAR 01290070; PAR 01410069,Gallaudet University,3512679.0,Gallaudet University,2020,In Compliance,1251 6TH ST NE,GALLAUDET UNIVERSITY,5.0,20002,1872.0,College/University,College/University,148080,2293900.0,,102.4,105.0,182.3,183.8,16652.7,7.3,,47449.6,Whole Property,,1365474.463,114816.0,288964.0,400267.5503,137749.0896,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,28758593.4,18338801.8,16648462.3,14068102.2,11377505.6,10038650.3,9701201.6,7503744.4,7306997.6,6012644.8,8092515.1,10883199.1,16575621.6,8151613.4,7956302.6,7964612.2,6735988.5,7660604.4,9649904.0,10752769.0,10396021.0,8846767.6,7654801.5,6371298.6,5983649.8,2022/05/04 00:00:00+00
14586,-76.99488728,38.90576079,PM3512679,3593    0004; 3593    0006,Gallaudet University,3512679.0,Gallaudet University,2021,In Compliance,800 FLORIDA AVE NE,GALLAUDET UNIVERSITY,5.0,20002,1995.0,College/University,College/University,1642951,2293900.0,,104.4,106.4,185.8,186.5,16690.4,7.3,,54866.5,Whole Property,,1394108.356,132618.0,288964.0,400443.6591,137543.9434,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,29278415.2,18339127.8,16913054.5,14609422.9,11460547.5,7481059.7,7085906.9,7447270.5,7991623.0,7657527.2,9187130.7,14402166.6,16835998.2,6025801.7,5621763.8,6169612.3,6314535.4,7399459.9,9293181.9,10833974.8,11727143.7,10610349.9,9899178.1,8219919.9,7783043.7,2022/05/04 00:00:00+00
14625,-77.05857156,38.94364559,PM3512965,2049    0810,Law School,,,2014,In Compliance,2900 VAN NESS ST NW,HOWARD UNIVERSITY,3.0,20008,1901.0,College/University,College/University,244615,289942.0,,60.4,59.4,119.2,118.2,1555.2,5.4,,1576.1,Whole Building,,97662.00224,0.0,223093.0,394922.5843,141751.0952,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,2269339.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
14626,-77.05854132,38.94314205,PM3512965,2049    0810,Law School,,,2015,In Compliance,2900 VAN NESS ST NW,HOWARD UNIVERSITY,3.0,20008,1901.0,College/University,College/University,244615,289942.0,,66.7,68.7,134.8,136.8,1752.9,6.0,,1755.7,Whole Building,,103648.2987,0.0,223093.0,394925.1703,141695.1954,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,2632539.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
14627,-77.05854132,38.94314205,PM3512965,2049    0810,Law School,,,2016,In Compliance,2900 VAN NESS ST NW,HOWARD UNIVERSITY  (LAND ONLY),3.0,20008,1901.0,College/University,College/University,244615,289942.0,,67.6,69.6,134.6,135.9,1584.1,5.5,,3241.3,Whole Building,,107646.8203,0.0,223093.0,394925.1703,141695.1954,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,2587134.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
14628,-77.05854132,38.94314205,PM3512965,2049    0810,Law School,,,2017,In Compliance,2900 VAN NESS ST NW,HOWARD UNIVERSITY  (LAND ONLY),3.0,20008,1901.0,College/University,College/University,244615,289942.0,,53.1,59.1,109.5,115.8,1249.3,4.3,,1533.0,Whole Building,,79468.84775,0.0,223093.0,394925.1703,141695.1954,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,2185611.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
14629,-77.05853901,38.94313458,PM3512965,2049    0810,Law School,,,2018,In Compliance,2900 VAN NESS ST NW,HOWARD UNIVERSITY  (LAND ONLY),3.0,20008,,College/University,College/University,244615,289942.0,,119.1,119.2,252.4,251.1,2732.8,9.4,,2007.8,Whole Property,Whole Property,134523.5834,0.0,223093.0,394925.3697,141694.3668,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,6180274.7,2553890.0,1999270.0,1833690.0,1535030.1,49008.0,42589.0,42021.0,54465.0,140159.0,793846.1,2088620.1,2319770.0,1742369.9,1450269.8,1503359.9,1524690.0,1704610.0,1738699.8,2046810.0,2221439.8,2120550.3,1929390.1,1638070.2,1466840.0,2022/05/04 00:00:00+00
14630,-77.05961864,38.94279226,PM3512965,2049    0810,Law School,,,2019,In Compliance,2900 VAN NESS STREET NW,HOWARD UNIVERSITY,3.0,20008,,College/University,College/University,244615,289942.0,,104.9,107.5,228.6,230.1,2451.9,8.5,,938.0,Whole Property,,107952.0726,0.0,223093.0,394831.7503,141656.4268,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,5752408.5,2297069.9,2024650.0,1790040.1,600977.1,45667.0,37725.0,48621.0,51576.0,111547.0,483914.0,1121619.9,2181800.2,1557069.9,1439420.1,1622990.1,1530679.8,1535840.1,1731590.1,1851420.1,1972920.0,1840269.9,1632000.0,1522900.2,1390120.0,2022/05/04 00:00:00+00
14631,-77.05961864,38.94279226,PM3512965,2049    0810,Law School,,,2020,In Compliance,2900 VAN NESS ST NW,HOWARD UNIVERSITY,3.0,20008,,College/University,College/University,244615,289942.0,,66.5,71.5,133.9,139.1,1446.0,5.0,,927.8,Whole Property,,86659.7126,0.0,223093.0,394831.7503,141656.4268,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,3111224.4,1879130.1,1628370.0,1284980.1,847119.0,283362.0,27565.0,29559.0,27067.0,46211.0,119440.0,513698.1,1979470.0,456667.8,721586.1,902220.3,1064089.8,991486.0,1107159.9,1113549.8,918703.3,810192.0,818807.0,914682.0,796355.0,2022/05/04 00:00:00+00
14632,-77.05961864,38.94279226,PM3512965,2049    0810,Law School,,,2021,In Compliance,2900 VAN NESS ST NW,HOWARD UNIVERSITY,3.0,20008,1901.0,College/University,College/University,244615,289942.0,,71.8,75.7,143.4,146.6,1553.7,5.4,,1107.7,Whole Property,,95485.07285,0.0,223093.0,394831.7503,141656.4268,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,3303165.5,1877090.0,2212430.1,1305330.0,831821.1,169889.0,33007.0,29256.0,40937.0,55239.0,265638.0,1142700.0,1585170.1,804604.1,801441.2,761213.7,813816.6,885356.0,857619.9,1139379.3,1308471.2,1128290.4,978217.1,888406.2,903586.4,2022/05/04 00:00:00+00
15026,-77.01291257,38.89783624,PM3612277,0567    0062,Georgetown Law,3612277.0,Georgetown Law,2013,In Compliance,101 F ST,GEORGETOWN COLLEGE LAW CENTER,6.0,20001,1978.0,College/University,,285258,0.0,,0.0,0.0,0.0,0.0,446.3,0.0,,0.0,Whole Building,,84097.299,0.0,300811.0,398880.0785,136664.3216,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
15027,-77.01240664,38.89784819,PM3612277,0567    0062,Georgetown Law,3612277.0,Georgetown Law,2017,In Compliance,101 F ST NW,GEORGETOWN COLLEGE LAW CENTER,6.0,20001,1978.0,College/University,College/University,285258,908754.0,,5.9,7.1,6.2,7.4,287.1,0.3,,0.0,Whole Building,,54058.99891,0.0,300811.0,398923.9663,136665.6421,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
15032,-77.05079425,38.90013961,PM3616625,0041    0040,Ross Hall Group,3616625.0,Ross Hall Group,2013,In Compliance,2300 I ST NW,GEORGE WASHINGTON UNIVERSITY,2.0,20052,1973.0,College/University,College/University,467654,551397.0,,473.1,473.0,718.3,718.1,18291.0,33.2,,47084.0,Whole Building,,1957953.756,6508120.9,279583.0,395594.1183,136921.1608,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,17165110.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/03/15 00:00:00+00
15033,-77.05078729,38.91511079,PM3616625,0041    0040,Ross Hall Group,3616625.0,Ross Hall Group,2014,In Compliance,2300 I ST NW,GEORGE WASHINGTON UNIVERSITY,2.0,20052,1973.0,College/University,College/University,467654,1047627.0,,214.8,214.8,387.2,387.2,18608.8,17.8,,36750.3,Whole Building,,1389297.02,4925301.0,901054.0,395595.6466,138583.0829,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,23785685.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/03/15 00:00:00+00
15034,-77.05051636,38.90041731,PM3616625,0041    0040,Ross Hall Group,3616625.0,Ross Hall Group,2015,In Compliance,2300 I ST NW,GEORGE WASHINGTON UNIVERSITY,2.0,20052,1973.0,College/University,College/University,467654,1047627.0,,266.4,271.1,491.5,496.4,23445.0,22.4,,70804.2,Whole Building,,1707929.113,2092632.2,901054.0,395618.2405,136951.9745,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,31128873.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/03/15 00:00:00+00
15035,-77.05051636,38.90041731,PM3616625,0041    0040,Ross Hall Group,3616625.0,Ross Hall Group,2016,Data Under Review by DOEE,2300 I ST NW,GEORGE WASHINGTON UNIVERSITY,2.0,20052,1973.0,College/University,College/University,467654,1047627.0,,380.3,379.7,579.6,579.0,26790.8,25.6,,44072.0,Whole Building,,3051539.097,2859084.0,901054.0,395618.2405,136951.9745,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,26503318.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/03/15 00:00:00+00
15036,-77.05051636,38.90041731,PM3616625,0041    0040; 0055    0029; 0055    0855,Ross Hall Group,3616625.0,Ross Hall Group,2017,In Compliance,2300 I ST NW,GEORGE WASHINGTON UNIVERSITY,2.0,20052,2015.0,College/University,College/University,467654,1047627.0,,465.5,465.5,599.7,599.7,29117.0,27.8,,64753.2,Whole Building,,4321197.015,0.0,901054.0,395618.2405,136951.9745,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,16288273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/03/15 00:00:00+00
15037,-77.0464113,38.89851679,PM3616627,0102    0840,Lisner Hall Group,3616627.0,Lisner Hall Group,2017,Data Under Review by DOEE,2033 G STREET NW,GEORGE WASHINGTON UNIVERSITY,2.0,20052,2014.0,College/University,College/University,35254,455730.0,,90.0,92.8,206.4,209.3,3589.7,7.9,,7004.0,Whole Building,,166209.1335,0.0,291163.0,395974.22,136740.8119,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,7151588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/03/15 00:00:00+00
15038,-77.04717894,38.90014743,PM3619266,0077    0060,Marvin Center Group,3619266.0,Marvin Center Group,2013,In Compliance,0800 21ST ST NW,GEORGE WASHINGTON UNIVERSITY,2.0,20052,1970.0,College/University,College/University,396467,359258.0,,155.5,155.7,307.3,307.5,4952.5,13.8,,11027.8,Whole Building,,235835.879,7381068.0,901191.0,395907.7243,136921.8608,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,7297311.393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/03/15 00:00:00+00
15039,-77.04717894,38.90014743,PM3619266,0077    0060,Marvin Center Group,3619266.0,Marvin Center Group,2014,In Compliance,0800 21ST ST NW,GEORGE WASHINGTON UNIVERSITY,,,1970.0,College/University,College/University,396467,359258.0,,122.2,121.7,259.8,258.0,4220.2,11.7,,11172.1,Whole Building,,184476.6636,2806929.1,901191.0,395907.7243,136921.8608,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,6638238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/03/15 00:00:00+00
15040,-77.0474726,38.89970489,PM3619266,0077    0060,Marvin Center Group,3619266.0,Marvin Center Group,2015,In Compliance,0800 21ST ST NW,GEORGE WASHINGTON UNIVERSITY,2.0,,1940.0,College/University,College/University,396467,359258.0,,110.2,110.4,229.7,226.8,3700.4,10.3,,10679.6,Whole Building,,193096.4358,663642.0,901191.0,395882.2254,136872.7478,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,5748359.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/03/15 00:00:00+00
15041,-77.0474726,38.89970489,PM3619266,0077    0060,Marvin Center Group,3619266.0,Marvin Center Group,2016,In Compliance,0800 21ST ST NW,GEORGE WASHINGTON UNIVERSITY,2.0,,1940.0,College/University,College/University,396467,359258.0,,110.2,110.4,237.0,234.3,3392.6,9.4,,8683.4,Whole Building,,184673.9164,281244.0,901191.0,395882.2254,136872.7478,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,6110262.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/03/15 00:00:00+00
15042,-77.0472003,38.89990279,PM3619266,0077    0061,Marvin Center Group,3619266.0,Marvin Center Group,2017,Data Under Review by DOEE,800 21ST STREET NW,GEORGE WASHINGTON UNIVERSITY,2.0,20052,2015.0,College/University,College/University,0,359258.0,,107.9,109.5,226.9,225.7,3187.9,8.9,,7137.3,Whole Building,,192063.3621,0.0,901191.0,395905.8572,136894.704,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,5727404.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/03/15 00:00:00+00
15043,-77.07333062,38.90691128,PM3619434,1321    0815,Georgetown University,3619434.0,Georgetown University,2013,In Compliance,3700 O ST NW,JESUIT COMMUNITY AT GEORGETOWN UNIV INC,2.0,20057,1999.0,College/University,,80094,0.0,,0.0,0.0,0.0,0.0,59203.7,0.0,,3787.0,Whole Building,,0.0,0.0,291547.0,393639.8351,137674.1995,2023/02/26 09:02:48+00,301932.0,0.0,377214446.8,0.0,59686791.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
15044,-77.07333062,38.90691128,PM3619434,1321    0815,Georgetown University,3619434.0,Georgetown University,2014,In Compliance,3700 O ST NW,JESUIT COMMUNITY AT GEORGETOWN UNIV INC,2.0,20057,1999.0,College/University,College/University,80094,4642757.0,,158.1,157.9,331.9,331.0,67780.0,14.6,,360261.5,Whole Building,,6934928.75,24090660.5,291547.0,393639.8351,137674.1995,2023/02/26 09:02:48+00,-195989856.3,0.0,-163669629.5,0.0,110245363.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
15045,-77.07347398,38.90701783,PM3619434,1321    0815,Georgetown University,3619434.0,Georgetown University,2015,In Compliance,3700 O ST NW,JESUIT COMMUNITY AT GEORGETOWN UNIV INC,2.0,,1789.0,College/University,College/University,80094,4645475.2,,173.1,174.8,355.7,354.1,73604.8,15.8,,209845.4,Whole Building,,6848084.88,46802428.3,291456.0,393627.4104,137686.037,2023/02/26 09:02:48+00,-169069341.4,0.0,-153426943.5,0.0,115720900.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
